"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Module"
"R-HSA-6803211","TP53 Regulates Transcription of Death Receptors and Ligands","2/82","12/11146",0.166666666666667,22.6544715447154,6.46105567338916,0.00336402766772715,0.0470181541466051,0.0382107426640245,"TNFRSF10B/TNFRSF10D",2,7
"R-HSA-69656","Cyclin A:Cdk2-associated events at S phase entry","4/82","85/11146",0.0470588235294118,6.39655667144907,4.29951915234807,0.00350697395417223,0.0475600678650145,0.0386511454406984,"CDKN1A/MYC/UBC/WEE1",4,7
"R-HSA-5675221","Negative regulation of MAPK pathway","3/82","43/11146",0.0697674418604651,9.48326715825298,4.79808658774961,0.00383186872967902,0.0475600678650145,0.0386511454406984,"DUSP2/DUSP5/UBC",3,7
"R-HSA-1257604","PIP3 activates AKT signaling","7/82","273/11146",0.0256410256410256,3.48530331457161,3.57912534041154,0.00389237970507007,0.0475600678650145,0.0386511454406984,"CBX4/CDKN1A/EGR1/HBEGF/JUN/NR4A1/UBC",7,7
"R-HSA-209543","p75NTR recruits signalling complexes","2/82","13/11146",0.153846153846154,20.9118198874296,6.18397045320977,0.00395674441472667,0.0475600678650145,0.0386511454406984,"SQSTM1/UBC",2,7
"R-HSA-209560","NF-kB is activated and signals survival","2/82","13/11146",0.153846153846154,20.9118198874296,6.18397045320977,0.00395674441472667,0.0475600678650145,0.0386511454406984,"SQSTM1/UBC",2,7
"R-HSA-75205","Dissolution of Fibrin Clot","2/82","13/11146",0.153846153846154,20.9118198874296,6.18397045320977,0.00395674441472667,0.0475600678650145,0.0386511454406984,"PLAUR/SERPINE1",2,7
"R-HSA-9013973","TICAM1-dependent activation of IRF3/IRF7","2/82","13/11146",0.153846153846154,20.9118198874296,6.18397045320977,0.00395674441472667,0.0475600678650145,0.0386511454406984,"TICAM1/UBC",2,7
"R-HSA-5633008","TP53 Regulates Transcription of Cell Death Genes","3/82","44/11146",0.0681818181818182,9.26773835920177,4.73045951829414,0.00409064183623791,0.0478067243715382,0.0388515984033518,"PMAIP1/TNFRSF10B/TNFRSF10D",3,7
"R-HSA-5687128","MAPK6/MAPK4 signaling","4/82","89/11146",0.0449438202247191,6.10907097835023,4.16590309865435,0.0041363555196672,0.0478067243715382,0.0388515984033518,"DNAJB1/JUN/MYC/UBC",4,7
"R-HSA-191273","Cholesterol biosynthesis","3/19","27/11146",0.111111111111111,65.1812865497076,13.7970179192753,1.19709875649101e-05,0.00177170615960669,0.00124750291465905,"HMGCR/HMGCS1/SQLE",3,10
"R-HSA-2426168","Activation of gene expression by SREBF (SREBP)","3/19","42/11146",0.0714285714285714,41.9022556390977,10.9738740211147,4.62303211124188e-05,0.00342104376231899,0.00240884304743656,"HMGCR/HMGCS1/SQLE",3,10
"R-HSA-1655829","Regulation of cholesterol biosynthesis by SREBP (SREBF)","3/19","55/11146",0.0545454545454545,31.9980861244019,9.52266848798107,0.000104179673861265,0.00513953057715575,0.00361887288149658,"HMGCR/HMGCS1/SQLE",3,10
