"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Module"
"R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","6/131","116/11146",0.0517241379310345,4.40089497236115,4.01529901248779,0.00242810463250554,0.0373658324002242,0.0299608232431971,"JUN/NFKB2/NFKBIA/RIPK2/SOCS1/TRAF6",6,1
"R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","6/131","116/11146",0.0517241379310345,4.40089497236115,4.01529901248779,0.00242810463250554,0.0373658324002242,0.0299608232431971,"JUN/NFKB2/NFKBIA/RIPK2/SOCS1/TRAF6",6,1
"R-HSA-9820841","M-decay: degradation of maternal mRNAs by maternally stored factors","3/131","24/11146",0.125,10.6354961832061,5.15313704783793,0.00268083666136134,0.0401400948755184,0.0321852936299996,"EIF4A1/EIF4A3/ZFP36L2",3,1
"R-HSA-2173793","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer","4/131","51/11146",0.0784313725490196,6.67325250710971,4.42829945986899,0.00297131578870407,0.0418331879942752,0.0335428564195024,"JUNB/MYC/SERPINE1/TGIF1",4,1
"R-HSA-933542","TRAF6 mediated NF-kB activation","3/131","25/11146",0.12,10.2100763358779,5.02741512321445,0.00302044678659027,0.0418331879942752,0.0335428564195024,"NFKB2/NFKBIA/TRAF6",3,1
"R-HSA-937041","IKK complex recruitment mediated by RIP1","3/131","25/11146",0.12,10.2100763358779,5.02741512321445,0.00302044678659027,0.0418331879942752,0.0335428564195024,"BIRC3/TICAM1/TRAF6",3,1
"R-HSA-5663202","Diseases of signal transduction by growth factor receptors and second messengers","13/131","464/11146",0.0280172413793103,2.38381811002895,3.32043625274364,0.0031528727275315,0.0426022314890842,0.0341594939927675,"CDKN1A/CEBPB/DUSP10/HBEGF/IHH/IRS2/JUN/JUNB/LMNA/MCL1/MYC/NR4A1/PIM1",13,1
"R-HSA-9660826","Purinergic signaling in leishmaniasis infection","3/131","26/11146",0.115384615384615,9.81738109219025,4.90859641102383,0.00338533949903027,0.0436157693595993,0.0349721730377178,"IL1B/NFKB2/NLRP3",3,1
"R-HSA-9664424","Cell recruitment (pro-inflammatory response)","3/131","26/11146",0.115384615384615,9.81738109219025,4.90859641102383,0.00338533949903027,0.0436157693595993,0.0349721730377178,"IL1B/NFKB2/NLRP3",3,1
"R-HSA-5357801","Programmed Cell Death","8/131","213/11146",0.0375586854460094,3.19564204565817,3.52829671148415,0.00361949263908304,0.0454772544133553,0.0364647565313242,"BIRC3/CASP3/IL1B/IRF1/LMNA/SFN/TICAM1/TNFRSF10B",8,1
"R-HSA-380994","ATF4 activates genes in response to endoplasmic reticulum  stress","3/131","27/11146",0.111111111111111,9.45377438507209,4.796043391084,0.00377608971663239,0.0454772544133553,0.0364647565313242,"CCL2/CEBPB/DDIT3",3,1
"R-HSA-5357769","Caspase activation via extrinsic apoptotic signalling pathway","3/131","27/11146",0.111111111111111,9.45377438507209,4.796043391084,0.00377608971663239,0.0454772544133553,0.0364647565313242,"CASP3/TICAM1/TNFRSF10B",3,1
"R-HSA-5620971","Pyroptosis","3/131","28/11146",0.107142857142857,9.11613958560523,4.68919854935477,0.00419324184299249,0.04874873000766,0.0390879043572725,"CASP3/IL1B/IRF1",3,1
"R-HSA-9700206","Signaling by ALK in cancer","5/131","91/11146",0.0549450549450549,4.67494337723345,3.83862253151931,0.00431171077685079,0.04874873000766,0.0390879043572725,"CDKN1A/CEBPB/JUN/JUNB/MCL1",5,1
"R-HSA-9725370","Signaling by ALK fusions and activated point mutants","5/131","91/11146",0.0549450549450549,4.67494337723345,3.83862253151931,0.00431171077685079,0.04874873000766,0.0390879043572725,"CDKN1A/CEBPB/JUN/JUNB/MCL1",5,1
"R-HSA-1655829","Regulation of cholesterol biosynthesis by SREBP (SREBF)","5/56","55/11146",0.0909090909090909,18.0941558441558,9.03050272388943,7.66511159191323e-06,0.0013495025963939,0.00121374317463809,"HMGCR/HMGCS1/IDI1/INSIG1/SQLE",5,3
"R-HSA-191273","Cholesterol biosynthesis","4/56","27/11146",0.148148148148148,29.4867724867725,10.5307800215271,9.20290775372986e-06,0.0013495025963939,0.00121374317463809,"HMGCR/HMGCS1/IDI1/SQLE",4,3
